519.327 0 9
102.7 1 62
23.857 2 70
5.5107 3 76
1.25726 4 82
0.288988 5 88
0.0663361 6 94
0.0152197 7 100
0.0034935 8 106
0.000801767 9 111
0.00018401 10 117
4.22318e-05 11 123
9.69248e-06 12 129
2.22449e-06 13 135
5.10537e-07 14 141
1.17172e-07 15 146
2.68918e-08 16 152
6.17199e-09 17 158
1.41653e-09 18 164
3.25073e-10 19 170
7.45917e-11 20 176
1.72116e-11 21 181
4.01381e-12 22 187
7.83532e-13 23 193
196
