266.106 0 2
35.501 1 18
5.5207 2 25
1.45094 3 31
0.453798 4 36
0.135689 5 42
0.0458102 6 48
0.0137596 7 54
0.00461507 8 59
0.00138323 9 65
0.000463717 10 71
0.000138952 11 77
4.65812e-05 12 82
1.39575e-05 13 88
4.67902e-06 14 94
1.40201e-06 15 99
4.69999e-07 16 105
1.40829e-07 17 111
4.72106e-08 18 116
1.41459e-08 19 122
4.74216e-09 20 128
1.42099e-09 21 133
4.76415e-10 22 139
1.4275e-10 23 145
4.78248e-11 24 150
1.41854e-11 25 156
4.79578e-12 26 162
1.34756e-12 27 168
4.43961e-13 28 173
177
