401.671 0 2
36.3905 1 15
1.53803 2 21
0.117913 3 26
0.00575157 4 31
0.000293468 5 36
2.12456e-05 6 41
7.18522e-07 7 46
7.08172e-08 8 51
2.31171e-09 9 56
2.06659e-10 10 61
9.36727e-12 11 66
4.82332e-13 12 71
74
