10, 35
20, 100
30, 173
40, 288
50, 452
60, 518
70, 786
80, 705
90, 786
100, 660
110, 527
120, 549
130, 723
140, 759
150, 895
160, 978
170, 1174
180, 1204
190, 1451
200, 1579
210, 1749
220, 1804
230, 1982
240, 2146
250, 2328
260, 2717
270, 2727
280, 2984
290, 3965
300, 3446
310, 3820
320, 3822
330, 4100
340, 4425
350, 4585
360, 5225
370, 5558
380, 5521
390, 6050
400, 6052
410, 6485
420, 6715
430, 7011
440, 7286
450, 7631
460, 7952
470, 8190
480, 8507
490, 9149
500, 10312
510, 9693
520, 12105
530, 10902
540, 11233
550, 11423
560, 11998
570, 13091
580, 12943
590, 13938
600, 13595
610, 14569
620, 15272
630, 16360
640, 15493
650, 16026
660, 16430
670, 16654
680, 17802
690, 17783
700, 19079
710, 18756
720, 20087
730, 21950
740, 22476
750, 22125
760, 22355
770, 22968
780, 23828
790, 24437
800, 24545
810, 25559
820, 25895
830, 26670
840, 27286
850, 28865
860, 28685
870, 31209
880, 29488
890, 32228
900, 31023
910, 30970
920, 34744
930, 35684
940, 33293
950, 34178
960, 34884
970, 38348
980, 36389
990, 36922
1000, 37845
1010, 39246
1020, 38943
1030, 45338
1040, 42409
1050, 43063
1060, 44794
1070, 46841
1080, 44813
1090, 45780
1100, 47450
1110, 47335
1120, 49067
1130, 54540
1140, 51586
1150, 51185
1160, 52623
1170, 57346
1180, 53539
1190, 55222
1200, 56076
1210, 56867
1220, 59639
1230, 61006
1240, 61019
1250, 66043
1260, 62382
1270, 65812
1280, 65641
1290, 64048
1300, 64070
1310, 65149
1320, 66749
1330, 67769
1340, 70883
1350, 74380
1360, 70930
1370, 71359
1380, 71283
1390, 73027
1400, 77128
1410, 75743
1420, 79967
1430, 80029
1440, 78173
1450, 89057
1460, 89462
1470, 90169
1480, 94350
1490, 95617
1500, 96044
1510, 96788
1520, 94973
1530, 95740
1540, 100912
1550, 98579
1560, 101685
1570, 101689
1580, 104748
1590, 106446
1600, 104860
1610, 105831
1620, 111476
1630, 112215
1640, 110925
1650, 117908
1660, 111530
1670, 136833
1680, 137527
1690, 137346
1700, 137562
1710, 138324
1720, 141973
1730, 140805
1740, 145341
1750, 147592
1760, 141301
1770, 149409
1780, 152343
1790, 157266
1800, 151738
1810, 147832
1820, 155047
1830, 158139
1840, 159600
1850, 159788
1860, 160469
1870, 160662
1880, 164748
1890, 163176
1900, 165050
1910, 173774
1920, 176396
1930, 171478
1940, 179391
1950, 179997
1960, 177167
1970, 178773
1980, 176968
1990, 183714
2000, 188800
2010, 187577
2020, 189311
2030, 191666
2040, 196442
2050, 211726
2060, 209178
2070, 214814
2080, 220349
2090, 224406
2100, 226461
