10, 2
20, 3
30, 5
40, 8
50, 10
60, 15
70, 18
80, 23
90, 29
100, 34
110, 43
120, 49
130, 57
140, 65
150, 73
160, 83
170, 93
180, 103
190, 115
200, 126
210, 145
220, 163
230, 167
240, 180
250, 195
260, 211
270, 227
280, 242
290, 258
300, 277
310, 295
320, 330
330, 335
340, 363
350, 380
360, 408
370, 427
380, 467
390, 486
400, 513
410, 528
420, 553
430, 579
440, 587
450, 615
460, 643
470, 667
480, 694
490, 747
500, 801
510, 869
520, 842
530, 880
540, 923
550, 946
560, 984
570, 985
580, 1009
590, 1060
600, 1078
610, 1115
620, 1116
630, 1156
640, 1190
650, 1220
660, 1266
670, 1411
680, 1396
690, 1428
700, 1441
710, 1473
720, 1511
730, 1574
740, 1621
750, 1671
760, 1697
770, 1739
780, 1801
790, 1829
800, 1864
810, 1916
820, 1959
830, 2059
840, 2089
850, 2108
860, 2173
870, 2146
880, 2189
890, 2270
900, 2389
910, 2422
920, 2401
930, 2435
940, 2487
950, 2659
960, 2705
970, 2755
980, 2730
990, 2771
1000, 2942
1010, 3020
1020, 3040
1030, 3181
1040, 3218
1050, 3284
1060, 3342
1070, 3487
1080, 3522
1090, 3426
1100, 3619
1110, 3698
1120, 3760
1130, 3963
1140, 3729
1150, 3936
1160, 3986
1170, 4090
1180, 4150
1190, 4188
1200, 4327
1210, 4321
1220, 4390
1230, 4515
1240, 4395
1250, 4605
1260, 4527
1270, 4836
1280, 4727
1290, 4802
1300, 5381
1310, 5087
1320, 5560
1330, 5204
1340, 5357
1350, 5192
1360, 5547
1370, 5401
1380, 5621
1390, 5558
1400, 5837
1410, 5676
1420, 6019
1430, 7469
1440, 6170
1450, 6096
1460, 6153
1470, 6445
1480, 6593
1490, 6533
1500, 6701
1510, 6798
1520, 6882
1530, 6907
1540, 6844
1550, 6907
1560, 7164
1570, 7403
1580, 7390
1590, 7521
1600, 7374
1610, 7470
1620, 7458
1630, 7601
1640, 8026
1650, 8101
1660, 7953
1670, 8018
1680, 8384
1690, 8168
1700, 8604
1710, 8703
1720, 8507
1730, 8888
1740, 8954
1750, 8809
1760, 8837
1770, 9291
1780, 9283
1790, 9523
1800, 9672
1810, 9884
1820, 9501
1830, 10333
1840, 11417
1850, 10188
1860, 10185
1870, 10402
1880, 10105
1890, 10275
1900, 10793
1910, 10429
1920, 10900
1930, 10746
1940, 10725
1950, 11309
1960, 12047
1970, 12563
1980, 12089
1990, 13215
2000, 11862
2010, 12122
2020, 12367
2030, 12142
2040, 12393
2050, 12593
2060, 12669
2070, 12842
2080, 12765
2090, 12628
2100, 13026
