2023.7 0 3
148.375 1 18
34.7128 2 26
1.87521 3 33
0.0550424 4 39
0.00254711 5 46
0.000548672 6 52
9.23182e-05 7 59
1.16629e-06 8 65
3.70688e-07 9 72
9.01008e-08 10 79
2.72212e-09 11 85
3.55472e-10 12 92
6.25075e-11 13 98
1.04592e-11 14 105
9.37486e-13 15 112
115
